Symbol,Alias,SrcDbId,SrcName
UBE2D1,"ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast)",12474,HGNC
UBE2D1,stimulator of Fe transport,12474,HGNC
UBE2D1,E2(17)KB1,12474,HGNC
UBE2D1,UBC4/5,12474,HGNC
UBE2D1,UBCH5,12474,HGNC
UBE2D1,UbcH5A,12474,HGNC
UBE2D1,ubiquitin conjugating enzyme E2 D1,12474,HGNC
UBE2D3,UbcH5C,ENSG00000109332,Ensembl
UBE2D3,ubiquitin conjugating enzyme E2 D3,ENSG00000109332,Ensembl
UBE2D3,ubiquitin-protein ligase D3,7323,NCBI Gene
UBE2D3,ubiquitin-conjugating enzyme E2D 3 (homologous to yeast UBC4/5),7323,NCBI Gene
UBE2D3,"ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)",7323,NCBI Gene
UBE2D3,ubiquitin-conjugating enzyme E2-17 kDa 3,7323,NCBI Gene
UBE2D3,ubiquitin-conjugating enzyme E2(17)KB 3,7323,NCBI Gene
UBE2D3,ubiquitin conjugating enzyme E2D 3,7323,NCBI Gene
UBE2D3,ubiquitin carrier protein D3,7323,NCBI Gene
UBE2D3,E2 ubiquitin-conjugating enzyme D3,7323,NCBI Gene
UBE2D3,(E3-independent) E2 ubiquitin-conjugating enzyme D3,7323,NCBI Gene
UBE2D3,ubiquitin-conjugating enzyme E2 D3,7323,NCBI Gene
UBE2D3,UbcH5C,7323,NCBI Gene
UBE2D3,UBC4/5,7323,NCBI Gene
UBE2D3,E2(17)KB3,7323,NCBI Gene
UBE2D3,ubiquitin conjugating enzyme E2 D3,7323,NCBI Gene
UBE2D3,ubiquitin-conjugating enzyme E2D 3,12476,HGNC
UBE2D3,"ubiquitin-conjugating enzyme E2D 3 (UBC4/5 homolog, yeast)",12476,HGNC
UBE2D3,ubiquitin-conjugating enzyme E2D 3 (homologous to yeast UBC4/5),12476,HGNC
UBE2D3,UbcH5C,12476,HGNC
UBE2D3,ubiquitin conjugating enzyme E2 D3,12476,HGNC
UBE2I,UBC9,ENSG00000103275,Ensembl
UBE2I,ubiquitin conjugating enzyme E2 I,ENSG00000103275,Ensembl
UBE2I,ubiquitin-protein ligase I,7329,NCBI Gene
UBE2I,ubiquitin-protein ligase E2I,7329,NCBI Gene
UBE2I,ubiquitin-like protein SUMO-1 conjugating enzyme,7329,NCBI Gene
UBE2I,ubiquitin-conjugating enzyme UbcE2A,7329,NCBI Gene
UBE2I,ubiquitin-conjugating enzyme E2I (homologous to yeast UBC9),7329,NCBI Gene
UBE2I,"ubiquitin-conjugating enzyme E2I (UBC9 homolog, yeast)",7329,NCBI Gene
UBE2I,ubiquitin conjugating enzyme E2I,7329,NCBI Gene
UBE2I,ubiquitin conjugating enzyme 9,7329,NCBI Gene
UBE2I,ubiquitin carrier protein I,7329,NCBI Gene
UBE2I,ubiquitin carrier protein 9,7329,NCBI Gene
UBE2I,SUMO-protein ligase,7329,NCBI Gene
UBE2I,SUMO-1-protein ligase,7329,NCBI Gene
UBE2I,RING-type E3 SUMO transferase UBC9,7329,NCBI Gene
UBE2I,SUMO-conjugating enzyme UBC9,7329,NCBI Gene
UBE2I,UBC9,7329,NCBI Gene
UBE2I,P18,7329,NCBI Gene
UBE2I,C358B7.1,7329,NCBI Gene
UBE2I,ubiquitin conjugating enzyme E2 I,7329,NCBI Gene
UBE2I,ubiquitin-conjugating enzyme E2I,12485,HGNC
UBE2I,"ubiquitin-conjugating enzyme E2I (UBC9 homolog, yeast)",12485,HGNC
UBE2I,ubiquitin-conjugating enzyme E2I (homologous to yeast UBC9),12485,HGNC
UBE2I,UBC9,12485,HGNC
UBE2I,ubiquitin conjugating enzyme E2 I,12485,HGNC
UBE2K,UBC1,ENSG00000078140,Ensembl
UBE2K,HYPG,ENSG00000078140,Ensembl
UBE2K,HIP2,ENSG00000078140,Ensembl
UBE2K,ubiquitin conjugating enzyme E2 K,ENSG00000078140,Ensembl
UBE2K,ubiquitin-protein ligase,3093,NCBI Gene
UBE2K,"ubiquitin-conjugating enzyme E2K (UBC1 homolog, yeast)",3093,NCBI Gene
UBE2K,ubiquitin-conjugating enzyme E2-25 KDA,3093,NCBI Gene
UBE2K,ubiquitin-conjugating enzyme E2(25K),3093,NCBI Gene
UBE2K,ubiquitin conjugating enzyme E2K,3093,NCBI Gene
UBE2K,ubiquitin carrier protein,3093,NCBI Gene
UBE2K,huntingtin-interacting protein 2,3093,NCBI Gene
UBE2K,HIP-2,3093,NCBI Gene
UBE2K,E2(25K),3093,NCBI Gene
UBE2K,E2 ubiquitin-conjugating enzyme K,3093,NCBI Gene
UBE2K,ubiquitin-conjugating enzyme E2 K,3093,NCBI Gene
UBE2K,UBC1,3093,NCBI Gene
UBE2K,LIG,3093,NCBI Gene
UBE2K,HYPG,3093,NCBI Gene
UBE2K,HIP2,3093,NCBI Gene
UBE2K,E2-25K,3093,NCBI Gene
UBE2K,ubiquitin conjugating enzyme E2 K,3093,NCBI Gene
UBE2K,ubiquitin-conjugating enzyme E2K,4914,HGNC
UBE2K,"ubiquitin-conjugating enzyme E2K (UBC1 homolog, yeast)",4914,HGNC
UBE2K,huntingtin interacting protein 2,4914,HGNC
UBE2K,UBC1,4914,HGNC
UBE2K,HYPG,4914,HGNC
UBE2K,ubiquitin conjugating enzyme E2 K,4914,HGNC
UBE2L3,UBCH7,ENSG00000185651,Ensembl
UBE2L3,ubiquitin conjugating enzyme E2 L3,ENSG00000185651,Ensembl
UBE2L3,ubiquitin-protein ligase L3,7332,NCBI Gene
UBE2L3,ubiquitin-conjugating enzyme UBCH7,7332,NCBI Gene
UBE2L3,ubiquitin-conjugating enzyme E2-F1,7332,NCBI Gene
UBE2L3,ubiquitin conjugating enzyme E2L 3,7332,NCBI Gene
UBE2L3,ubiquitin carrier protein L3,7332,NCBI Gene
UBE2L3,E2 ubiquitin-conjugating enzyme L3,7332,NCBI Gene
UBE2L3,ubiquitin-conjugating enzyme E2 L3,7332,NCBI Gene
UBE2L3,UbcM4,7332,NCBI Gene
UBE2L3,UBCH7,7332,NCBI Gene
UBE2L3,L-UBC,7332,NCBI Gene
UBE2L3,E2-F1,7332,NCBI Gene
UBE2L3,ubiquitin conjugating enzyme E2 L3,7332,NCBI Gene
UBE2L3,ubiquitin-conjugating enzyme E2L 3,12488,HGNC
UBE2L3,UBCH7,12488,HGNC
UBE2L3,ubiquitin conjugating enzyme E2 L3,12488,HGNC
UBE2N,UbcH-ben,ENSG00000177889,Ensembl
UBE2N,UBC13,ENSG00000177889,Ensembl
UBE2N,MGC8489,ENSG00000177889,Ensembl
UBE2N,ubiquitin conjugating enzyme E2 N,ENSG00000177889,Ensembl
UBE2N,yeast UBC13 homolog,7334,NCBI Gene
UBE2N,ubiquitin-protein ligase N,7334,NCBI Gene
UBE2N,ubiquitin-conjugating enzyme E2N (homologous to yeast UBC13),7334,NCBI Gene
UBE2N,"ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)",7334,NCBI Gene
UBE2N,ubiquitin conjugating enzyme E2N,7334,NCBI Gene
UBE2N,ubiquitin carrier protein N,7334,NCBI Gene
UBE2N,epididymis secretory protein Li 71,7334,NCBI Gene
UBE2N,bendless-like ubiquitin conjugating enzyme,7334,NCBI Gene
UBE2N,E2 ubiquitin-conjugating enzyme N,7334,NCBI Gene
UBE2N,ubiquitin-conjugating enzyme E2 N,7334,NCBI Gene
UBE2N,UbcH13,7334,NCBI Gene
UBE2N,UbcH-ben,7334,NCBI Gene
UBE2N,UBCHBEN; UBC13,7334,NCBI Gene
UBE2N,UBCHBEN,7334,NCBI Gene
UBE2N,UBC13,7334,NCBI Gene
UBE2N,HEL-S-71,7334,NCBI Gene
UBE2N,ubiquitin conjugating enzyme E2 N,7334,NCBI Gene
UBE2N,ubiquitin-conjugating enzyme E2N,12492,HGNC
UBE2N,"ubiquitin-conjugating enzyme E2N (UBC13 homolog, yeast)",12492,HGNC
UBE2N,ubiquitin-conjugating enzyme E2N (homologous to yeast UBC13),12492,HGNC
UBE2N,MGC8489,12492,HGNC
UBE2N,UBC13,12492,HGNC
UBE2N,UbcH-ben,12492,HGNC
UBE2N,ubiquitin conjugating enzyme E2 N,12492,HGNC
UBE2T,ubiquitin conjugating enzyme E2 T,25009,HGNC
UBE2T,HSPC150,25009,HGNC
UBE2T,FANCT,25009,HGNC
UBE2T,ubiquitin-conjugating enzyme E2T,25009,HGNC
UBE2T,ubiquitin conjugating enzyme E2 T,29089,NCBI Gene
UBE2T,FANCT,29089,NCBI Gene
UBE2T,HSPC150,29089,NCBI Gene
UBE2T,PIG50,29089,NCBI Gene
UBE2T,ubiquitin-conjugating enzyme E2 T,29089,NCBI Gene
UBE2T,E2 ubiquitin-conjugating enzyme T,29089,NCBI Gene
UBE2T,HSPC150 protein similar to ubiquitin-conjugating enzyme,29089,NCBI Gene
UBE2T,cell proliferation-inducing gene 50 protein,29089,NCBI Gene
UBE2T,ubiquitin carrier protein T,29089,NCBI Gene
UBE2T,ubiquitin conjugating enzyme E2T,29089,NCBI Gene
UBE2T,ubiquitin-conjugating enzyme E2T (putative),29089,NCBI Gene
UBE2T,ubiquitin-protein ligase T,29089,NCBI Gene
UBE2T,ubiquitin conjugating enzyme E2 T,ENSG00000077152,Ensembl
UBE2T,FANCT,ENSG00000077152,Ensembl
UBE2T,HSPC150,ENSG00000077152,Ensembl
UBE3A,HPVE6A,ENSG00000114062,Ensembl
UBE3A,FLJ26981,ENSG00000114062,Ensembl
UBE3A,EPVE6AP,ENSG00000114062,Ensembl
UBE3A,E6-AP,ENSG00000114062,Ensembl
UBE3A,AS,ENSG00000114062,Ensembl
UBE3A,ANCR,ENSG00000114062,Ensembl
UBE3A,ubiquitin protein ligase E3A,ENSG00000114062,Ensembl
UBE3A,renal carcinoma antigen NY-REN-54,7337,NCBI Gene
UBE3A,oncogenic protein-associated protein E6-AP,7337,NCBI Gene
UBE3A,human papillomavirus E6-associated protein,7337,NCBI Gene
UBE3A,human papilloma virus E6-associated protein,7337,NCBI Gene
UBE3A,HECT-type ubiquitin transferase E3A,7337,NCBI Gene
UBE3A,E6AP ubiquitin-protein ligase,7337,NCBI Gene
UBE3A,CTCL tumor antigen se37-2,7337,NCBI Gene
UBE3A,ubiquitin-protein ligase E3A,7337,NCBI Gene
UBE3A,PIX1,7337,NCBI Gene
UBE3A,HPVE6A,7337,NCBI Gene
UBE3A,EPVE6AP,7337,NCBI Gene
UBE3A,E6-AP,7337,NCBI Gene
UBE3A,AS,7337,NCBI Gene
UBE3A,ANCR,7337,NCBI Gene
UBE3A,ubiquitin protein ligase E3A,7337,NCBI Gene
UBE3A,human papilloma virus E6-associated protein,12496,HGNC
UBE3A,Angelman syndrome,12496,HGNC
UBE3A,FLJ26981,12496,HGNC
UBE3A,E6-AP,12496,HGNC
UBE3A,ANCR,12496,HGNC
UBE3A,AS,12496,HGNC
UBE3A,ubiquitin protein ligase E3A,12496,HGNC
UBR1,ubiquitin protein ligase E3 component n-recognin 1,16808,HGNC
UBR1,ubiquitin protein ligase E3 component n-recognin 1,197131,NCBI Gene
UBR1,JBS,197131,NCBI Gene
UBR1,E3 ubiquitin-protein ligase UBR1,197131,NCBI Gene
UBR1,E3a ligase,197131,NCBI Gene
UBR1,N-recognin-1,197131,NCBI Gene
UBR1,RING-type E3 ubiquitin transferase UBR1,197131,NCBI Gene
UBR1,ubiquitin ligase E3 alpha-I,197131,NCBI Gene
UBR1,ubiquitin-protein ligase E3-alpha,197131,NCBI Gene
UBR1,ubiquitin-protein ligase E3-alpha-1,197131,NCBI Gene
UBR1,ubiquitin-protein ligase E3-alpha-I,197131,NCBI Gene
UBR1,ubiquitin protein ligase E3 component n-recognin 1,ENSG00000159459,Ensembl
UBTF,UBF2,ENSG00000108312,Ensembl
UBTF,UBF1,ENSG00000108312,Ensembl
UBTF,UBF,ENSG00000108312,Ensembl
UBTF,NOR-90,ENSG00000108312,Ensembl
UBTF,upstream binding transcription factor,ENSG00000108312,Ensembl
UBTF,"upstream binding transcription factor, RNA polymerase I",7343,NCBI Gene
UBTF,autoantigen NOR-90,7343,NCBI Gene
UBTF,90-kDa nucleolus organizer region autoantigen,7343,NCBI Gene
UBTF,nucleolar transcription factor 1,7343,NCBI Gene
UBTF,UBF2,7343,NCBI Gene
UBTF,UBF1,7343,NCBI Gene
UBTF,UBF-1,7343,NCBI Gene
UBTF,UBF,7343,NCBI Gene
UBTF,NOR-90,7343,NCBI Gene
UBTF,CONDBA,7343,NCBI Gene
UBTF,upstream binding transcription factor,7343,NCBI Gene
UBTF,"upstream binding transcription factor, RNA polymerase I",12511,HGNC
UBTF,UBF2,12511,HGNC
UBTF,UBF1,12511,HGNC
UBTF,NOR-90,12511,HGNC
UBTF,UBF,12511,HGNC
UBTF,upstream binding transcription factor,12511,HGNC
UCHL1,UCHL-1,ENSG00000154277,Ensembl
UCHL1,Uch-L1,ENSG00000154277,Ensembl
UCHL1,PGP9.5,ENSG00000154277,Ensembl
UCHL1,PARK5,ENSG00000154277,Ensembl
UCHL1,ubiquitin C-terminal hydrolase L1,ENSG00000154277,Ensembl
UCHL1,ubiquitin thiolesterase,7345,NCBI Gene
UCHL1,ubiquitin thioesterase L1,7345,NCBI Gene
UCHL1,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),7345,NCBI Gene
UCHL1,neuron cytoplasmic protein 9.5,7345,NCBI Gene
UCHL1,epididymis secretory protein Li 53,7345,NCBI Gene
UCHL1,epididymis luminal protein 117,7345,NCBI Gene
UCHL1,ubiquitin carboxyl-terminal hydrolase isozyme L1,7345,NCBI Gene
UCHL1,Uch-L1,7345,NCBI Gene
UCHL1,UCHL-1,7345,NCBI Gene
UCHL1,SPG79A,7345,NCBI Gene
UCHL1,SPG79,7345,NCBI Gene
UCHL1,PGP95,7345,NCBI Gene
UCHL1,PGP9.5,7345,NCBI Gene
UCHL1,PGP 9.5,7345,NCBI Gene
UCHL1,PARK5,7345,NCBI Gene
UCHL1,NDGOA,7345,NCBI Gene
UCHL1,HEL-S-53,7345,NCBI Gene
UCHL1,HEL-117,7345,NCBI Gene
UCHL1,ubiquitin C-terminal hydrolase L1,7345,NCBI Gene
UCHL1,ubiquitin carboxyl-terminal esterase L1 (ubiquitin thiolesterase),12513,HGNC
UCHL1,ubiquitin thiolesterase,12513,HGNC
UCHL1,UCHL-1,12513,HGNC
UCHL1,Uch-L1,12513,HGNC
UCHL1,PGP9.5,12513,HGNC
UCHL1,ubiquitin C-terminal hydrolase L1,12513,HGNC
UCHL3,ubiquitin C-terminal hydrolase L3,12515,HGNC
UCHL3,ubiquitin thiolesterase,12515,HGNC
UCHL3,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),12515,HGNC
UCHL3,ubiquitin C-terminal hydrolase L3,7347,NCBI Gene
UCHL3,UCH-L3,7347,NCBI Gene
UCHL3,ubiquitin carboxyl-terminal hydrolase isozyme L3,7347,NCBI Gene
UCHL3,testicular tissue protein Li 221,7347,NCBI Gene
UCHL3,ubiquitin carboxyl-terminal esterase L3 (ubiquitin thiolesterase),7347,NCBI Gene
UCHL3,ubiquitin thioesterase L3,7347,NCBI Gene
UCHL3,ubiquitin thiolesterase,7347,NCBI Gene
UCHL3,ubiquitin C-terminal hydrolase L3,ENSG00000118939,Ensembl
UCP1,UCP,ENSG00000109424,Ensembl
UCP1,SLC25A7,ENSG00000109424,Ensembl
UCP1,uncoupling protein 1,ENSG00000109424,Ensembl
UCP1,"uncoupling protein 1 (mitochondrial, proton carrier)",7350,NCBI Gene
UCP1,thermogenin,7350,NCBI Gene
UCP1,solute carrier family 25 member 7,7350,NCBI Gene
UCP1,mitochondrial brown fat uncoupling protein 1,7350,NCBI Gene
UCP1,UCP,7350,NCBI Gene
UCP1,SLC25A7,7350,NCBI Gene
UCP1,uncoupling protein 1,7350,NCBI Gene
UCP1,"uncoupling protein 1 (mitochondrial, proton carrier)",12517,HGNC
UCP1,SLC25A7,12517,HGNC
UCP1,uncoupling protein 1,12517,HGNC
UCP2,uncoupling protein 2,12518,HGNC
UCP2,SLC25A8,12518,HGNC
UCP2,body mass index QTL 4,12518,HGNC
UCP2,body mass index quantitative trait 4,12518,HGNC
UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)",12518,HGNC
UCP2,uncoupling protein 2,7351,NCBI Gene
UCP2,BMIQ4,7351,NCBI Gene
UCP2,SLC25A8,7351,NCBI Gene
UCP2,UCPH,7351,NCBI Gene
UCP2,dicarboxylate carrier SLC25A8,7351,NCBI Gene
UCP2,mitochondrial uncoupling protein 2,7351,NCBI Gene
UCP2,solute carrier family 25 member 8,7351,NCBI Gene
UCP2,"uncoupling protein 2 (mitochondrial, proton carrier)",7351,NCBI Gene
UCP2,uncoupling protein 2,ENSG00000175567,Ensembl
UCP2,BMIQ4,ENSG00000175567,Ensembl
UCP2,SLC25A8,ENSG00000175567,Ensembl
UFD1,UFD1L,ENSG00000070010,Ensembl
UFD1,ubiquitin recognition factor in ER associated degradation 1,ENSG00000070010,Ensembl
UFD1,ubiquitin fusion degradation protein 1 homolog,7353,NCBI Gene
UFD1,ubiquitin fusion degradation 1 like,7353,NCBI Gene
UFD1,UB fusion protein 1,7353,NCBI Gene
UFD1,ubiquitin recognition factor in ER-associated degradation protein 1,7353,NCBI Gene
UFD1,UFD1L,7353,NCBI Gene
UFD1,ubiquitin recognition factor in ER associated degradation 1,7353,NCBI Gene
UFD1,ubiquitin fusion degradation 1 like (yeast),12520,HGNC
UFD1,ubiquitin fusion degradation 1-like,12520,HGNC
UFD1,ubiquitin recognition factor in ER associated degradation 1,12520,HGNC
UGCG,UDP-glucose ceramide glucosyltransferase,12524,HGNC
UGCG,GCS,12524,HGNC
UGCG,glucosylceramide synthase,12524,HGNC
UGCG,ceramide glucosyltransferase,12524,HGNC
UGCG,UDP-glucose ceramide glucosyltransferase,7357,NCBI Gene
UGCG,GCS,7357,NCBI Gene
UGCG,GLCT1,7357,NCBI Gene
UGCG,ceramide glucosyltransferase,7357,NCBI Gene
UGCG,UDP-glucose:N-acylsphingosine D-glucosyltransferase,7357,NCBI Gene
UGCG,glucosylceramide synthase,7357,NCBI Gene
UGCG,glycosylceramide synthase,7357,NCBI Gene
UGCG,UDP-glucose ceramide glucosyltransferase,ENSG00000148154,Ensembl
UGCG,GCS,ENSG00000148154,Ensembl
UGDH,UGD,ENSG00000109814,Ensembl
UGDH,UDPGDH,ENSG00000109814,Ensembl
UGDH,UDP-GlcDH,ENSG00000109814,Ensembl
UGDH,GDH,ENSG00000109814,Ensembl
UGDH,UDP-glucose 6-dehydrogenase,ENSG00000109814,Ensembl
UGDH,uridine diphospho-glucose dehydrogenase,7358,NCBI Gene
UGDH,UDP-glucose dehydrogenase,7358,NCBI Gene
UGDH,UDP-Glc dehydrogenase,7358,NCBI Gene
UGDH,UGD,7358,NCBI Gene
UGDH,UDPGDH,7358,NCBI Gene
UGDH,UDP-GlcDH,7358,NCBI Gene
UGDH,GDH,7358,NCBI Gene
UGDH,EIEE84,7358,NCBI Gene
UGDH,DEE84,7358,NCBI Gene
UGDH,UDP-glucose 6-dehydrogenase,7358,NCBI Gene
UGDH,UDP-glucose dehydrogenase,12525,HGNC
UGDH,uridine-diphospho glucose dehydrogenase,12525,HGNC
UGDH,UGD,12525,HGNC
UGDH,UDP-GlcDH,12525,HGNC
UGDH,UDPGDH,12525,HGNC
UGDH,GDH,12525,HGNC
UGDH,UDP-glucose 6-dehydrogenase,12525,HGNC
UGP2,UGPP1,ENSG00000169764,Ensembl
UGP2,UGP1,ENSG00000169764,Ensembl
UGP2,SVUGP2,ENSG00000169764,Ensembl
UGP2,UDP-glucose pyrophosphorylase 2,ENSG00000169764,Ensembl
UGP2,uridyl diphosphate glucose pyrophosphorylase 2,7360,NCBI Gene
UGP2,testis tissue sperm-binding protein Li 58p,7360,NCBI Gene
UGP2,Uridyl diphosphate glucose pyrophosphorylase-1,7360,NCBI Gene
UGP2,UTP-glucose-1-phosphate uridyltransferase,7360,NCBI Gene
UGP2,UTP--glucose-1-phosphate uridylyltransferase 2,7360,NCBI Gene
UGP2,UGPase 2,7360,NCBI Gene
UGP2,UDP-glucose pyrophosphorylase 1,7360,NCBI Gene
UGP2,UDP-glucose diphosphorylase,7360,NCBI Gene
UGP2,UTP--glucose-1-phosphate uridylyltransferase,7360,NCBI Gene
UGP2,pHC379,7360,NCBI Gene
UGP2,UGPP2,7360,NCBI Gene
UGP2,UGPP1,7360,NCBI Gene
UGP2,UGP1,7360,NCBI Gene
UGP2,UDPGP2,7360,NCBI Gene
UGP2,UDPGP,7360,NCBI Gene
UGP2,UDPG,7360,NCBI Gene
UGP2,SVUGP2,7360,NCBI Gene
UGP2,EIEE83,7360,NCBI Gene
UGP2,DEE83,7360,NCBI Gene
UGP2,UDP-glucose pyrophosphorylase 2,7360,NCBI Gene
UGP2,UDP-glucose pyrophosphorylase 1,12527,HGNC
UGP2,UTP--glucose-1-phosphate uridylyltransferase,12527,HGNC
UGP2,SVUGP2,12527,HGNC
UGP2,UGPP1,12527,HGNC
UGP2,UDP-glucose pyrophosphorylase 2,12527,HGNC
UGT1A1,UGT1A,ENSG00000241635,Ensembl
UGT1A1,UGT1,ENSG00000241635,Ensembl
UGT1A1,GNT1,ENSG00000241635,Ensembl
UGT1A1,UDP glucuronosyltransferase family 1 member A1,ENSG00000241635,Ensembl
UGT1A1,bilirubin-specific UDPGT isozyme 1,54658,NCBI Gene
UGT1A1,bilirubin UDP-glucuronosyltransferase isozyme 1,54658,NCBI Gene
UGT1A1,bilirubin UDP-glucuronosyltransferase 1-1,54658,NCBI Gene
UGT1A1,bilirubin UDP-glucuronosyltranserase,54658,NCBI Gene
UGT1A1,UGT1.1,54658,NCBI Gene
UGT1A1,UGT1-01,54658,NCBI Gene
UGT1A1,UGT1*1,54658,NCBI Gene
UGT1A1,UGT-1A,54658,NCBI Gene
UGT1A1,UDP-glucuronosyltransferase 1A,54658,NCBI Gene
UGT1A1,UDP-glucuronosyltransferase 1-A,54658,NCBI Gene
UGT1A1,"UDP glycosyltransferase 1 family, polypeptide A1",54658,NCBI Gene
UGT1A1,"UDP glucuronosyltransferase 1 family, polypeptide A1",54658,NCBI Gene
UGT1A1,UDP-glucuronosyltransferase 1A1,54658,NCBI Gene
UGT1A1,UGT1A,54658,NCBI Gene
UGT1A1,UGT1,54658,NCBI Gene
UGT1A1,UDPGT 1-1,54658,NCBI Gene
UGT1A1,UDPGT,54658,NCBI Gene
UGT1A1,HUG-BR1,54658,NCBI Gene
UGT1A1,GNT1,54658,NCBI Gene
UGT1A1,BILIQTL1,54658,NCBI Gene
UGT1A1,UDP glucuronosyltransferase family 1 member A1,54658,NCBI Gene
UGT1A1,"UDP glycosyltransferase 1 family, polypeptide A1",12530,HGNC
UGT1A1,UGT1A,12530,HGNC
UGT1A1,UDP glucuronosyltransferase family 1 member A1,12530,HGNC
UGT1A4,UGT1D,ENSG00000244474,Ensembl
UGT1A4,HUG-BR2,ENSG00000244474,Ensembl
UGT1A4,UDP glucuronosyltransferase family 1 member A4,ENSG00000244474,Ensembl
UGT1A4,bilirubin-specific UDPGT isozyme 2,54657,NCBI Gene
UGT1A4,bilirubin UDP-glucuronosyltransferase isozyme 2,54657,NCBI Gene
UGT1A4,UDPGT 1-1,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1A1,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1-D,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1-A,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1-4,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1-1,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1 family polypeptide A4s,54657,NCBI Gene
UGT1A4,"UDP glycosyltransferase 1 family, polypeptide A4",54657,NCBI Gene
UGT1A4,"UDP glucuronosyltransferase 1 family, polypeptide A4",54657,NCBI Gene
UGT1A4,Bilirubin-specific UDPGT isozyme 1,54657,NCBI Gene
UGT1A4,UDP-glucuronosyltransferase 1A4,54657,NCBI Gene
UGT1A4,hUG-BR1,54657,NCBI Gene
UGT1A4,UGT1D,54657,NCBI Gene
UGT1A4,UGT1A4S,54657,NCBI Gene
UGT1A4,UGT1A1,54657,NCBI Gene
UGT1A4,UGT1A,54657,NCBI Gene
UGT1A4,UGT1.4,54657,NCBI Gene
UGT1A4,UGT1.1,54657,NCBI Gene
UGT1A4,UGT1-04,54657,NCBI Gene
UGT1A4,UGT1-01,54657,NCBI Gene
UGT1A4,UGT1,54657,NCBI Gene
UGT1A4,UGT-1D,54657,NCBI Gene
UGT1A4,UGT-1A,54657,NCBI Gene
UGT1A4,UDPGT 1-4,54657,NCBI Gene
UGT1A4,UDPGT,54657,NCBI Gene
UGT1A4,HUG-BR2,54657,NCBI Gene
UGT1A4,GNT1,54657,NCBI Gene
UGT1A4,UDP glucuronosyltransferase family 1 member A4,54657,NCBI Gene
UGT1A4,"UDP glycosyltransferase 1 family, polypeptide A4",12536,HGNC
UGT1A4,UGT1D,12536,HGNC
UGT1A4,HUG-BR2,12536,HGNC
UGT1A4,UDP glucuronosyltransferase family 1 member A4,12536,HGNC
UGT1A6,UGT1.6,54578,NCBI Gene
UGT1A6,UGT1A,54578,NCBI Gene
UGT1A6,UGT1A1,54578,NCBI Gene
UGT1A6,UGT1A3,54578,NCBI Gene
UGT1A6,UGT1A5,54578,NCBI Gene
UGT1A6,UGT1A6S,54578,NCBI Gene
UGT1A6,UGT1C,54578,NCBI Gene
UGT1A6,UGT1E,54578,NCBI Gene
UGT1A6,UGT1F,54578,NCBI Gene
UGT1A6,hUG-BR1,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-6,54578,NCBI Gene
UGT1A6,Bilirubin-specific UDPGT isozyme 1,54578,NCBI Gene
UGT1A6,"UDP glucuronosyltransferase 1 family, polypeptide A6",54578,NCBI Gene
UGT1A6,"UDP glycosyltransferase 1 family, polypeptide A6",54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1 family polypeptide A6s,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-1,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-3,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-5,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-A,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-C,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-E,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1-F,54578,NCBI Gene
UGT1A6,UDP-glucuronosyltransferase 1A1,54578,NCBI Gene
UGT1A6,UGT1.5,54578,NCBI Gene
UGT1A6,UGT1.3,54578,NCBI Gene
UGT1A6,UGT1.1,54578,NCBI Gene
UGT1A6,UGT1-06,54578,NCBI Gene
UGT1A6,UGT1-05,54578,NCBI Gene
UGT1A6,UGT1-03,54578,NCBI Gene
UGT1A6,UGT1-01,54578,NCBI Gene
UGT1A6,UGT1,54578,NCBI Gene
UGT1A6,UGT-1F,54578,NCBI Gene
UGT1A6,UGT-1E,54578,NCBI Gene
UGT1A6,UGT-1C,54578,NCBI Gene
UGT1A6,UGT-1A,54578,NCBI Gene
UGT1A6,UDPGT 1-6,54578,NCBI Gene
UGT1A6,UDPGT,54578,NCBI Gene
UGT1A6,HLUGP1,54578,NCBI Gene
UGT1A6,HLUGP,54578,NCBI Gene
UGT1A6,GNT1,54578,NCBI Gene
UGT1A6,UDP glucuronosyltransferase family 1 member A6,54578,NCBI Gene
UGT1A6,"UDP glycosyltransferase 1 family, polypeptide A6",12538,HGNC
